subject,crossover_operator,inheritance_rate,hybrid
Ant,Two Point,0.995530,false
Ant,One Point,0.003129,false
Ant,Linked,0.994189,false
Ant,Two Point,0.005437,true
Ant,One Point,0.002719,false
Ant,Linked,0.044404,false
Ant,Two Point,0.944062,false
Ant,One Point,0.006885,false
Ant,Linked,0.981928,true
Ant,Two Point,0.955772,true
Ant,One Point,0.975232,true
Ant,Linked,0.047766,false
Ant,Two Point,0.012920,false
Ant,One Point,0.996555,true
Ant,Linked,0.996124,false
Ant,Two Point,0.241379,false
Ant,One Point,0.255172,true
Ant,Linked,0.213793,true
Ant,Two Point,0.000842,false
Ant,One Point,0.001263,false
Ant,Linked,0.968434,true
Ant,Two Point,0.981705,false
Ant,One Point,0.997323,false
Ant,Linked,0.045962,true
Ant,Two Point,0.015094,false
Ant,One Point,0.067925,false
Ant,Linked,0.343396,true
Ant,Two Point,0.044627,false
Ant,One Point,0.977036,false
Ant,Linked,0.989601,true
Ant,Two Point,0.120884,true
Ant,One Point,0.935009,false
Ant,Linked,0.118718,true
Ant,Two Point,0.000897,false
Ant,One Point,0.967265,false
Ant,Linked,0.999552,true
Ant,Two Point,0.036795,false
Ant,One Point,0.037204,false
Ant,Linked,0.926002,true
Ant,Two Point,0.055972,false
Ant,One Point,0.050242,false
Ant,Linked,0.017188,false
Ant,Two Point,0.279874,true
Ant,One Point,0.053459,false
Ant,Linked,0.345912,false
Ant,Two Point,0.267606,false
Ant,One Point,0.267606,false
Ant,Linked,0.267606,false
Ant,Two Point,0.064924,true
Ant,One Point,0.050545,true
Ant,Linked,0.006972,true
Ant,Two Point,0.779661,false
Ant,One Point,0.107345,true
Ant,Linked,0.779661,false
Ant,Two Point,0.069486,true
Ant,One Point,0.016401,true
Ant,Linked,0.059128,false
Ant,Two Point,0.016765,false
Ant,One Point,0.055732,false
Ant,Linked,0.995016,false
Ant,Two Point,0.160976,true
Ant,One Point,0.556098,true
Ant,Linked,0.092683,false
Ant,Two Point,0.057634,false
Ant,One Point,0.986237,false
Ant,Linked,0.984516,true
Ant,Two Point,0.923746,true
Ant,One Point,0.937837,true
Ant,Linked,0.938251,false
Ant,Two Point,0.970472,true
Ant,One Point,0.993830,false
Ant,Linked,0.127369,false
Ant,Two Point,0.010476,true
Ant,One Point,0.988215,false
Ant,Linked,0.998691,true
Ant,Two Point,0.993086,false
Ant,One Point,0.994382,false
Ant,Linked,0.997407,true
Ant,Two Point,0.041501,false
Ant,One Point,0.978366,true
Ant,Linked,0.992936,true
Ant,Two Point,0.015686,false
Ant,One Point,0.070153,true
Ant,Linked,0.993900,false
Ant,Two Point,0.078828,false
Ant,One Point,0.011969,false
Ant,Linked,0.077590,false
Ant,Two Point,0.055507,true
Ant,One Point,0.062446,true
Ant,Linked,0.044232,false
Ant,Two Point,0.000851,false
Ant,One Point,0.053640,true
Ant,Linked,0.973180,true
Ant,Two Point,0.049430,true
Ant,One Point,0.007605,true
Ant,Linked,0.013942,false
Ant,Two Point,0.967056,true
Ant,One Point,0.972060,true
Ant,Linked,0.993745,true
Ant,Two Point,0.938861,true
Ant,One Point,0.933836,true
Ant,Linked,0.933417,true
Ant,Two Point,0.030100,true
Ant,One Point,0.140468,false
Ant,Linked,0.394649,true
Ant,Two Point,0.981038,false
Ant,One Point,0.042438,true
Ant,Linked,0.999549,true
Ant,Two Point,0.017105,false
Ant,One Point,0.017105,false
Ant,Linked,0.959950,true
Ant,Two Point,0.044337,true
Ant,One Point,0.947322,true
Ant,Linked,0.963126,true
Ant,Two Point,0.185520,false
Ant,One Point,0.760181,false
Ant,Linked,0.760181,false
Ant,Two Point,0.955298,true
Ant,One Point,0.984272,true
Ant,Linked,0.009106,false
Ant,Two Point,0.054926,false
Ant,One Point,0.053618,false
Ant,Linked,0.015257,false
Ant,Two Point,0.054206,true
Ant,One Point,0.013010,false
Ant,Linked,0.979185,true
Ant,Two Point,0.017039,false
Ant,One Point,0.040162,false
Ant,Linked,0.053144,false
Ant,Two Point,0.424929,true
Ant,One Point,0.439093,false
Ant,Linked,0.294618,true
Ant,Two Point,0.001803,false
Ant,One Point,0.994142,false
Ant,Linked,0.010816,true
Ant,Two Point,0.991162,true
Ant,One Point,0.011931,false
Ant,Linked,0.999558,true
Ant,Two Point,0.003521,false
Ant,One Point,0.008363,false
Ant,Linked,0.060299,false
Ant,Two Point,0.054498,false
Ant,One Point,0.942042,true
Ant,Linked,0.971886,false
Ant,Two Point,0.926680,false
Ant,One Point,0.943381,false
Ant,Linked,0.943381,false
Ant,Two Point,0.116660,false
Ant,One Point,0.925304,false
Ant,Linked,0.977759,true
Ant,Two Point,0.012747,true
Ant,One Point,0.123077,false
Ant,Linked,0.972747,true
Ant,Two Point,0.013010,false
Ant,One Point,0.012576,false
Ant,Linked,0.986990,false
Ant,Two Point,0.941548,false
Ant,One Point,0.911690,true
Ant,Linked,0.962153,true
Ant,Two Point,0.126005,false
Ant,One Point,0.964701,false
Ant,Linked,0.071046,true
Ant,Two Point,0.941806,false
Ant,One Point,0.955071,true
Ant,Linked,0.997433,true
Ant,Two Point,0.041615,true
Ant,One Point,0.011652,false
Ant,Linked,0.940491,false
Ant,Two Point,0.009111,true
Ant,One Point,0.076356,false
Ant,Linked,0.065510,true
Ant,Two Point,0.940324,true
Ant,One Point,0.011935,true
Ant,Linked,0.987212,true
Ant,Two Point,0.224852,false
Ant,One Point,0.928994,true
Ant,Linked,0.230769,false
Ant,Two Point,0.997958,false
Ant,One Point,0.951000,true
Ant,Linked,0.997958,true
Ant,Two Point,0.834356,false
Ant,One Point,0.730061,true
Ant,Linked,0.110429,false
Ant,Two Point,0.927437,false
Ant,One Point,0.953628,true
Ant,Linked,0.939459,false
Ant,Two Point,0.038209,false
Ant,One Point,0.912079,true
Ant,Linked,0.924404,true
Ant,Two Point,0.017637,true
Ant,One Point,0.057760,true
Ant,Linked,0.017196,false
Ant,Two Point,0.041896,false
Ant,One Point,0.997038,false
Ant,Linked,0.999577,true
Ant,Two Point,0.003302,false
Ant,One Point,0.040033,true
Ant,Linked,0.016508,false
Ant,Two Point,0.016221,false
Ant,One Point,0.016659,false
Ant,Linked,0.022359,false
Ant,Two Point,0.979747,false
Ant,One Point,0.984388,true
Ant,Linked,0.951899,false
Ant,Two Point,0.980720,true
Ant,One Point,0.984147,false
Ant,Linked,0.997429,true
Ant,Two Point,0.011981,false
Ant,One Point,0.011981,false
Ant,Linked,0.929712,false
Ant,Two Point,0.012406,true
Ant,One Point,0.978290,false
Ant,Linked,0.996012,true
Ant,Two Point,0.100840,false
Ant,One Point,0.319328,false
Ant,Linked,0.470588,false
Ant,Two Point,0.008130,true
Ant,One Point,0.900407,true
Ant,Linked,0.017073,false
Ant,Two Point,0.009190,true
Ant,One Point,0.029759,true
Ant,Linked,0.997812,false
Ant,Two Point,0.041071,true
Ant,One Point,0.008036,false
Ant,Linked,0.067857,false
Ant,Two Point,0.008673,true
Ant,One Point,0.016045,false
Ant,Linked,0.014310,false
Ant,Two Point,0.011775,false
Ant,One Point,0.997819,true
Ant,Linked,0.997819,true
Ant,Two Point,0.041519,false
Ant,One Point,0.040194,false
Ant,Linked,0.067580,false
Ant,Two Point,0.995240,false
Ant,One Point,0.045002,true
Ant,Linked,0.054522,true
Ant,Two Point,0.043420,false
Ant,One Point,0.000000,false
Ant,Linked,0.007975,true
Ant,Two Point,0.741007,false
Ant,One Point,0.726619,false
Ant,Linked,0.244604,false
Ant,Two Point,0.051542,false
Ant,One Point,0.954373,false
Ant,Linked,0.964090,true
Ant,Two Point,0.974865,true
Ant,One Point,0.978456,false
Ant,Linked,0.978905,true
Ant,Two Point,0.953043,false
Ant,One Point,0.007391,true
Ant,Linked,0.055217,true
Ant,Two Point,0.004018,false
Ant,One Point,0.055357,true
Ant,Linked,0.008482,false
Ant,Two Point,0.904742,true
Ant,One Point,0.905151,true
Ant,Linked,0.915372,true
Ant,Two Point,0.941253,true
Ant,One Point,0.044060,false
Ant,Linked,0.976242,true
Ant,Two Point,0.870656,false
Ant,One Point,0.871042,false
Ant,Linked,0.870656,false
Ant,Two Point,0.063569,true
Ant,One Point,0.063569,true
Ant,Linked,0.055239,false
Ant,Two Point,0.119109,false
Ant,One Point,0.053128,false
Ant,Linked,0.985004,true
Ant,Two Point,0.039933,true
Ant,One Point,0.009668,false
Ant,Linked,0.057587,true
Ant,Two Point,0.124509,true
Ant,One Point,0.946265,false
Ant,Linked,0.018349,false
Ant,Two Point,0.983672,true
Ant,One Point,0.985437,true
Ant,Linked,0.985878,true
Ant,Two Point,0.017348,false
Ant,One Point,0.941347,true
Ant,Linked,0.946303,true
Ant,Two Point,0.047556,false
Ant,One Point,0.006605,true
Ant,Linked,0.056363,false
Ant,Two Point,0.280899,false
Ant,One Point,0.713483,true
Ant,Linked,0.286517,false
Ant,Two Point,0.057756,true
Ant,One Point,0.010726,false
Ant,Linked,0.985974,false
Ant,Two Point,0.057965,false
Ant,One Point,0.004425,true
Ant,Linked,0.055752,true
Ant,Two Point,0.971302,true
Ant,One Point,0.982340,true
Ant,Linked,0.976600,true
Ant,Two Point,0.084861,true
Ant,One Point,0.065245,false
Ant,Linked,0.051173,false
Ant,Two Point,0.114683,true
Ant,One Point,0.052563,true
Ant,Linked,0.958297,true
Ant,Two Point,0.958187,true
Ant,One Point,0.004299,false
Ant,Linked,0.964830,true
Ant,Two Point,0.978605,true
Ant,One Point,0.011981,false
Ant,Linked,0.971331,false
Ant,Two Point,0.015612,true
Ant,One Point,0.014812,false
Ant,Linked,0.984388,true
Ant,Two Point,0.965302,true
Ant,One Point,0.012456,true
Ant,Linked,0.998221,true
Ant,Two Point,0.119266,false
Ant,One Point,0.119266,false
Ant,Linked,0.122324,true
Ant,Two Point,0.995161,true
Ant,One Point,0.019798,true
Ant,Linked,0.041355,true
Ant,Two Point,0.063811,true
Ant,One Point,0.002677,false
Ant,Linked,0.971888,true
Ant,Two Point,0.618785,true
Ant,One Point,0.281768,false
Ant,Linked,0.281768,false
Ant,Two Point,0.021901,false
Ant,One Point,0.021463,false
Ant,Linked,0.021901,false
Ant,Two Point,0.121770,false
Ant,One Point,0.948752,true
Ant,Linked,0.965396,true
Ant,Two Point,0.013066,false
Ant,One Point,0.013066,false
Ant,Linked,0.994338,false
Ant,Two Point,0.178869,false
Ant,One Point,0.137659,true
Ant,Linked,0.062692,false
Ant,Two Point,0.066549,true
Ant,One Point,0.065668,false
Ant,Linked,0.973997,false
Ant,Two Point,0.966161,true
Ant,One Point,0.123210,false
Ant,Linked,0.977874,true
Ant,Two Point,0.963605,true
Ant,One Point,0.044627,false
Ant,Linked,0.979636,true
Ant,Two Point,0.951452,false
Ant,One Point,0.012033,false
Ant,Linked,0.951867,false
Ant,Two Point,0.011712,false
Ant,One Point,0.011712,false
Ant,Linked,0.941034,false
Ant,Two Point,0.123123,false
Ant,One Point,0.957958,true
Ant,Linked,0.967825,true
Ant,Two Point,0.936725,false
Ant,One Point,0.005558,false
Ant,Linked,0.968363,true
Ant,Two Point,0.056793,false
Ant,One Point,0.012232,true
Ant,Linked,0.980341,true
Ant,Two Point,0.920000,false
Ant,One Point,0.217143,false
Ant,Linked,0.222857,false
Ant,Two Point,0.010453,true
Ant,One Point,0.011760,false
Ant,Linked,0.983885,true
Ant,Two Point,0.125692,false
Ant,One Point,0.920750,true
Ant,Linked,0.960801,true
Ant,Two Point,0.961027,false
Ant,One Point,0.986714,false
Ant,Linked,0.996457,true
Ant,Two Point,0.949713,true
Ant,One Point,0.009263,false
Ant,Linked,0.994266,true
Ant,Two Point,0.751515,true
Ant,One Point,0.569697,false
Ant,Linked,0.230303,true
Ant,Two Point,0.145161,false
Ant,One Point,0.669355,false
Ant,Linked,0.991935,true
Ant,Two Point,0.002077,false
Ant,One Point,0.904030,true
Ant,Linked,0.916494,true
Ant,Two Point,0.955585,false
Ant,One Point,0.959543,false
Ant,Linked,0.998241,true
Ant,Two Point,0.992625,false
Ant,One Point,0.013015,false
Ant,Linked,0.993059,false
Ant,Two Point,0.042535,true
Ant,One Point,0.948351,false
Ant,Linked,0.967448,true
Ant,Two Point,0.045089,false
Ant,One Point,0.970089,false
Ant,Linked,0.992857,true
Ant,Two Point,0.012725,true
Ant,One Point,0.083370,true
Ant,Linked,0.993418,true
Ant,Two Point,0.307947,true
Ant,One Point,0.264901,false
Ant,Linked,0.950331,false
Ant,Two Point,0.113365,false
Ant,One Point,0.015115,false
Ant,Linked,0.945903,true
Ant,Two Point,0.061260,true
Ant,One Point,0.067431,true
Ant,Linked,0.050242,false
Ant,Two Point,0.017112,false
Ant,One Point,0.983723,true
Ant,Linked,0.983723,true
Ant,Two Point,0.971453,false
Ant,One Point,0.971872,true
Ant,Linked,0.994123,true
Ant,Two Point,0.042260,false
Ant,One Point,0.040925,false
Ant,Linked,0.039591,false
Ant,Two Point,0.024148,true
Ant,One Point,0.936179,true
Ant,Linked,0.045709,false
Ant,Two Point,0.015562,false
Ant,One Point,0.015118,false
Ant,Linked,0.016007,false
Ant,Two Point,0.055898,true
Ant,One Point,0.016285,false
Ant,Linked,0.050176,true
Ant,Two Point,0.043728,true
Ant,One Point,0.000883,false
Ant,Linked,0.055212,true
Ant,Two Point,0.042601,true
Ant,One Point,0.040807,false
Ant,Linked,0.998206,false
Ant,Two Point,0.004466,true
Ant,One Point,0.125056,false
Ant,Linked,0.112997,true
Ant,Two Point,0.012409,true
Ant,One Point,0.052632,false
Ant,Linked,0.979889,false
Ant,Two Point,0.959916,true
Ant,One Point,0.011273,true
Ant,Linked,0.998747,true
Ant,Two Point,0.946383,true
Ant,One Point,0.917021,true
Ant,Linked,0.070638,false
Ant,Two Point,0.067596,false
Ant,One Point,0.978454,true
Ant,Linked,0.978876,false
Ant,Two Point,0.121994,true
Ant,One Point,0.007433,false
Ant,Linked,0.984696,true
Ant,Two Point,0.069469,false
Ant,One Point,0.068142,false
Ant,Linked,0.068142,false
Ant,Two Point,0.007902,false
Ant,One Point,0.054873,true
Ant,Linked,0.039947,false
Ant,Two Point,0.008865,true
Ant,One Point,0.007979,false
Ant,Linked,0.016401,false
Ant,Two Point,0.082003,true
Ant,One Point,0.017695,false
Ant,Linked,0.100129,true
Ant,Two Point,0.115339,true
Ant,One Point,0.873563,true
Ant,Linked,0.924296,true
Ant,Two Point,0.011439,true
Ant,One Point,0.983282,false
Ant,Linked,0.073031,true
Ant,Two Point,0.073034,false
Ant,One Point,0.258427,true
Ant,Linked,0.769663,false
Ant,Two Point,0.966312,true
Ant,One Point,0.125887,true
Ant,Linked,0.979167,true
Ant,Two Point,0.927542,true
Ant,One Point,0.011527,true
Ant,Linked,0.941128,true
Ant,Two Point,0.991750,true
Ant,One Point,0.011724,false
Ant,Linked,0.995224,false
Ant,Two Point,0.908938,false
Ant,One Point,0.930340,true
Ant,Linked,0.948384,true
Ant,Two Point,0.122423,true
Ant,One Point,0.009021,false
Ant,Linked,0.008162,false
Ant,Two Point,0.673797,false
Ant,One Point,0.780749,true
Ant,Linked,0.486631,false
Ant,Two Point,0.003146,false
Ant,One Point,0.011685,true
Ant,Linked,0.006742,false
Ant,Two Point,0.958829,true
Ant,One Point,0.962649,false
Ant,Linked,0.974533,true
Ant,Two Point,0.086644,true
Ant,One Point,0.080727,false
Ant,Linked,0.017751,false
Ant,Two Point,0.929339,true
Ant,One Point,0.963636,true
Ant,Linked,0.964876,true
Ant,Two Point,0.054404,false
Ant,One Point,0.123057,false
Ant,Linked,0.992660,false
Ant,Two Point,0.993304,true
Ant,One Point,0.988839,true
Ant,Linked,0.066518,true
Ant,Two Point,0.017833,true
Ant,One Point,0.002675,false
Ant,Linked,0.050379,false
Ant,Two Point,0.924255,true
Ant,One Point,0.923404,true
Ant,Linked,0.021277,true
Ant,Two Point,0.016591,false
Ant,One Point,0.967648,true
Ant,Linked,0.982165,true
Ant,Two Point,0.957328,true
Ant,One Point,0.963793,true
Ant,Linked,0.957759,true
Ant,Two Point,0.982998,true
Ant,One Point,0.043400,false
Ant,Linked,0.985682,true
Ant,Two Point,0.004394,true
Ant,One Point,0.953866,true
Ant,Linked,0.957381,true
Ant,Two Point,0.988407,false
Ant,One Point,0.966509,false
Ant,Linked,0.063976,true
Ant,Two Point,0.994449,true
Ant,One Point,0.995303,true
Ant,Linked,0.995303,true
Ant,Two Point,0.320988,true
Ant,One Point,0.018519,false
Ant,Linked,0.391975,true
Ant,Two Point,0.005776,true
Ant,One Point,0.018152,false
Ant,Linked,0.132013,true
Ant,Two Point,0.008529,true
Ant,One Point,0.009808,false
Ant,Linked,0.979531,false
Ant,Two Point,0.041379,false
Ant,One Point,0.005172,false
Ant,Linked,0.997414,false
Ant,Two Point,0.695402,true
Ant,One Point,0.091954,false
Ant,Linked,0.879310,true
Ant,Two Point,0.994716,true
Ant,One Point,0.994716,true
Ant,Linked,0.994716,true
Ant,Two Point,0.328904,false
Ant,One Point,0.328904,false
Ant,Linked,0.328904,false
Ant,Two Point,0.061702,false
Ant,One Point,0.976596,true
Ant,Linked,0.955319,true
Ant,Two Point,0.125220,true
Ant,One Point,0.968254,true
Ant,Linked,0.113316,true
Ant,Two Point,0.820276,false
Ant,One Point,0.953917,false
Ant,Linked,0.953917,false
Ant,Two Point,0.053602,false
Ant,One Point,0.031732,true
Ant,Linked,0.042882,false
Ant,Two Point,0.002661,false
Ant,One Point,0.012860,true
Ant,Linked,0.992018,true
Ant,Two Point,0.983282,true
Ant,One Point,0.012319,true
Ant,Linked,0.009679,false
Ant,Two Point,0.329032,false
Ant,One Point,0.245161,false
Ant,Linked,0.329032,false
Ant,Two Point,0.176166,true
Ant,One Point,0.025907,true
Ant,Linked,0.196891,false
Ant,Two Point,0.082083,true
Ant,One Point,0.080417,true
Ant,Linked,0.020833,false
Ant,Two Point,0.049937,true
Ant,One Point,0.045705,false
Ant,Linked,0.049513,true
Ant,Two Point,0.082573,true
Ant,One Point,0.049978,false
Ant,Linked,0.014342,false
Ant,Two Point,0.973815,true
Ant,One Point,0.011222,false
Ant,Linked,0.982544,true
Ant,Two Point,0.073235,true
Ant,One Point,0.084133,true
Ant,Linked,0.086748,true
Ant,Two Point,0.951316,true
Ant,One Point,0.949561,false
Ant,Linked,0.967982,true
Ant,Two Point,0.040291,false
Ant,One Point,0.926704,true
Ant,Linked,0.974711,true
Ant,Two Point,0.954487,true
Ant,One Point,0.003864,false
Ant,Linked,0.006870,true
Ant,Two Point,0.004052,false
Ant,One Point,0.041873,false
Ant,Linked,0.998649,false
Ant,Two Point,0.919118,true
Ant,One Point,0.801471,false
Ant,Linked,0.139706,false
Ant,Two Point,0.941228,true
Ant,One Point,0.970832,true
Ant,Linked,0.995646,true
Ant,Two Point,0.124007,false
Ant,One Point,0.970874,true
Ant,Linked,0.999117,true
Ant,Two Point,0.008222,true
Ant,One Point,0.009087,true
Ant,Linked,0.013414,false
Ant,Two Point,0.988720,true
Ant,One Point,0.963991,true
Ant,Linked,0.989154,true
Ant,Two Point,0.118027,true
Ant,One Point,0.924010,true
Ant,Linked,0.975344,true
Ant,Two Point,0.929014,true
Ant,One Point,0.959967,false
Ant,Linked,0.061907,false
Ant,Two Point,0.767045,false
Ant,One Point,0.801136,true
